ID,datetime,siteid,offerid,category,merchant,countrycode,browserid,devid,click
IDhWWKX1o,2017-01-17 15:58:51,3625595,62822,1678,12096405,d,Firefox,Mobile,1
IDzQFV1Is,2017-01-15 15:47:51,8580088,944720,1678,93157824,d,InternetExplorer,Desktop,0
IDrPxfeHK,2017-01-16 09:35:44,9081620,829933,1678,76464134,e,Chrome,Desktop,0
IDHkRfqfi,2017-01-20 16:04:17,3908270,746292,1678,7864011,e,Chrome,Desktop,0
IDwjZuQUl,2017-01-15 14:56:40,8417535,985995,1678,89365695,e,Edge,,0
IDEgACQqM,2017-01-14 13:59:11,4594571,811548,1678,69521510,d,Firefox,Mobile,0
IDWOrwONS,2017-01-10 15:40:31,6459567,295394,1678,95302954,f,Edge,,0
IDZ2TYBXj,2017-01-18 12:00:35,2134346,598017,1678,91553313,a,Firefox,Mobile,0
IDtAEC2JO,2017-01-13 14:27:59,9303527,458729,1678,22435216,a,Firefox,,0
ID4ryLVsd,2017-01-11 18:18:59,3875613,598017,1678,91553313,b,,Desktop,0
IDhYVHtwQ,2017-01-13 13:17:28,3149680,116255,1678,76464134,b,Edge,Tablet,0
IDj1CNLWR,2017-01-18 05:27:58,6854754,465086,1678,73017084,d,Edge,Tablet,0
ID3xbvQV0,2017-01-16 11:15:55,1890019,55091,1678,29916445,b,Edge,Tablet,0
IDdV45Si1,2017-01-16 14:39:36,523252,735942,1678,29916445,e,Firefox,Mobile,0
IDXPplNdL,2017-01-17 14:46:34,1439115,894852,1678,46683942,b,Firefox,,0
IDl5KAOBn,2017-01-16 10:48:47,9310835,10998,1678,29916445,e,Chrome,Desktop,1
IDHXPBZXs,2017-01-13 16:20:27,8560298,631376,1678,76522512,a,Edge,Tablet,0
ID1r224gI,2017-01-11 10:34:49,5036834,638700,1678,76464134,c,Opera,Mobile,0
IDE1BxqgD,2017-01-10 12:59:23,4940806,569304,1678,72904276,c,Google Chrome,Mobile,1
IDEaHnBzT,2017-01-20 16:42:45,224318,136189,1678,70239921,b,Google Chrome,Mobile,0
IDlMoVo6M,2017-01-17 12:40:05,3038074,531029,1678,66201904,a,Firefox,Mobile,0
IDYLlpI3b,2017-01-18 09:53:53,4892492,559267,1678,96190219,b,Edge,Tablet,0
ID9CcnJEG,2017-01-11 16:13:47,4989750,26866,1678,76522512,d,InternetExplorer,Desktop,0
IDv11R3l3,2017-01-17 13:55:32,6841303,721421,1678,260443,d,InternetExplorer,,0
IDqf7jx7a,2017-01-11 13:16:37,8492073,759560,1678,49365764,b,Mozilla Firefox,Desktop,0
IDy3kAE7e,2017-01-16 02:22:04,6166543,631376,1678,76522512,b,Mozilla,Desktop,0
IDkkHnc40,2017-01-13 15:23:45,1308469,397510,1678,260443,b,Edge,Tablet,0
IDzuKq3Uz,2017-01-14 11:15:44,3474473,731462,1678,78406516,b,Internet Explorer,,0
IDGe2JlKz,2017-01-16 14:15:44,2268541,707407,1678,44598055,b,Edge,Tablet,0
IDvTiNZTR,2017-01-14 13:18:30,5941697,818089,1678,260443,a,,Mobile,0
ID9PogRBj,2017-01-12 16:24:06,6313991,109545,1678,29916445,b,Mozilla Firefox,Desktop,0
IDY2sfTgc,2017-01-14 11:08:05,5221515,2771,1678,93157824,a,Edge,Tablet,0
ID4nuW157,2017-01-18 09:56:07,7220626,859809,1678,73725102,b,Edge,Tablet,0
IDAdAQe7d,2017-01-14 15:22:21,3167232,910164,1678,14334527,b,Mozilla Firefox,Desktop,0
IDN2cULoe,2017-01-12 18:07:41,9325758,692287,1678,37229898,e,Mozilla,Desktop,0
IDxmVSEst,2017-01-17 17:19:26,6357104,124060,1678,54484162,b,Chrome,Desktop,0
ID9ajF5f4,2017-01-17 15:41:36,,51127,1678,29916445,b,Edge,Tablet,0
ID1svbIHq,2017-01-12 14:34:58,4300899,187070,1678,76464134,f,Firefox,Mobile,1
IDgxYAnyl,2017-01-16 09:44:44,3761851,862814,1678,58604466,b,Chrome,Desktop,0
IDpODxfnR,2017-01-16 15:28:27,6652823,748764,1678,29916445,b,InternetExplorer,Desktop,0
ID2Wo6ySI,2017-01-18 17:51:24,8072488,588005,1678,86362896,a,Edge,,0
IDZLC0cc0,2017-01-11 17:51:42,9033489,246455,1678,60188064,b,Edge,Tablet,0
IDfVuYKI9,2017-01-13 13:26:33,5287560,546811,1678,93157824,a,Firefox,Mobile,0
ID4rVv4af,2017-01-13 08:47:26,3032554,62786,1678,82291592,e,,,0
IDpbo02Ro,2017-01-12 13:22:59,3669607,802078,1678,83172146,b,Edge,,0
ID1ANxxkc,2017-01-15 09:20:22,7882689,334519,1678,76464134,a,InternetExplorer,Desktop,0
ID5elohzw,2017-01-12 12:55:33,4617983,733128,1678,93157824,a,Edge,,0
IDhrVsDhL,2017-01-15 14:44:36,9646140,631376,1678,76522512,b,Mozilla Firefox,Desktop,0
IDpS6Ggnr,2017-01-12 18:06:19,,508096,1678,9254372,f,InternetExplorer,Desktop,0
IDhmyW9wO,2017-01-19 16:39:17,,720540,1678,1064733,b,Firefox,Mobile,0
IDAC3urZ6,2017-01-10 15:01:45,,966248,1678,46683942,a,Edge,Tablet,0
IDJNKN3pU,2017-01-15 09:16:32,6401643,176792,1678,87903766,b,Mozilla,Desktop,0
ID4890tCM,2017-01-12 10:56:41,9595549,661651,1678,73017084,e,Edge,Tablet,0
IDP4zAhv7,2017-01-11 18:34:54,4337040,947878,1678,93157824,a,Firefox,,0
IDNL2Ov4k,2017-01-12 08:20:27,294835,715340,1678,44067987,a,Google Chrome,,0
IDpkNVXKD,2017-01-20 17:45:10,8157947,713619,1678,36110244,f,Mozilla Firefox,Desktop,0
IDzmJp0pa,2017-01-17 08:58:58,1052123,631376,1678,76522512,a,Firefox,Mobile,0
IDO98i5xE,2017-01-15 08:33:55,7776938,298942,1678,29916445,a,Edge,Tablet,0
IDaIrdfMe,2017-01-20 05:03:21,7049302,820349,1678,61940782,b,Firefox,,0
IDqBAz0Mf,2017-01-15 14:23:34,4858374,65949,1678,87903766,b,,Desktop,0
IDV4jUiSK,2017-01-11 09:35:07,5848457,182060,1678,48626108,e,Firefox,Mobile,0
IDqoSTsXI,2017-01-19 17:31:02,1163682,671539,1678,57031957,a,Firefox,Mobile,0
IDzEoU3s5,2017-01-14 11:31:47,7235175,714645,1678,20301556,f,InternetExplorer,Desktop,0
IDfyaCFyp,2017-01-19 07:40:30,8281623,38790,1678,50595884,b,Edge,Tablet,0
IDxOXkhIq,2017-01-15 13:58:49,9382364,829933,1678,76464134,c,Internet Explorer,,0
IDHaoHD2K,2017-01-18 13:16:07,257436,116255,1678,76464134,b,Edge,Tablet,0
IDQbs382j,2017-01-16 15:53:51,1595055,722867,1678,93157824,b,Firefox,,0
IDJwLFfPt,2017-01-13 11:42:36,3998456,829933,1678,76464134,a,Mozilla,Desktop,0
IDEoCHWtD,2017-01-16 09:42:55,8888752,829933,1678,76464134,b,Edge,Tablet,0
IDZF7pGEi,2017-01-16 14:54:11,,113505,1678,29916445,b,Mozilla Firefox,Desktop,0
IDp96jfmH,2017-01-11 14:10:37,3428619,159523,1678,29891834,f,Firefox,Mobile,0
IDIzttKkK,2017-01-10 15:48:43,4714191,745207,1678,43526789,f,Mozilla Firefox,,0
IDBf1WtxY,2017-01-15 05:32:32,9543320,740307,1678,93157824,a,Mozilla,Desktop,0
IDqg0753M,2017-01-13 13:01:17,3149680,910164,1678,14334527,f,Edge,,0
IDYAQ9GnZ,2017-01-13 17:08:20,6039042,673129,1678,27610874,b,Edge,Tablet,0
IDJDf9mAg,2017-01-16 12:50:28,9209629,206765,1678,73725102,b,Firefox,Mobile,0
IDYK06nzi,2017-01-14 06:46:53,6107411,1045,1678,1064733,e,,,1
ID8KWCsxP,2017-01-12 17:07:20,6410643,436168,1678,29916445,b,Firefox,Mobile,0
ID4irsn57,2017-01-15 12:18:10,775716,436168,1678,29916445,e,Edge,Tablet,0
IDkdx99h6,2017-01-13 11:40:47,3998456,638700,1678,76464134,b,Internet Explorer,Tablet,0
IDiLSB8z7,2017-01-17 17:53:47,6072837,842861,1678,9254372,d,Edge,Tablet,0
IDw4MVg7Y,2017-01-13 13:48:08,2945757,21532,1678,14954287,a,Edge,Tablet,0
IDG28MxGA,2017-01-19 09:33:32,9781692,307655,1678,60188064,b,Google Chrome,Mobile,0
IDMOv7Ewo,2017-01-12 11:49:50,3387142,829933,1678,76464134,c,Firefox,Mobile,0
IDxAlJBSO,2017-01-17 11:11:29,,960350,1678,60293830,b,Firefox,Mobile,0
ID32jWPI0,2017-01-14 16:17:29,4096480,23030,1678,93157824,a,Mozilla,,0
IDhrLSyeU,2017-01-18 11:20:30,9988126,631376,1678,76522512,b,Mozilla,Desktop,0
IDSQsk9sE,2017-01-11 14:22:56,2606263,930298,1678,51884201,b,Firefox,Mobile,0
IDlkDbh6P,2017-01-11 12:23:18,6188321,541237,1678,58604466,a,Edge,Tablet,0
IDJgChFSd,2017-01-16 08:12:33,8666747,638700,1678,76464134,b,Edge,Tablet,0
IDb0hPEHl,2017-01-16 09:14:28,1950289,437168,1678,93157824,e,Internet Explorer,Tablet,0
IDCVEXCdx,2017-01-16 15:35:14,9568662,78058,1678,29916445,d,Edge,Tablet,0
IDua58QdT,2017-01-16 13:43:09,,321402,1678,91553313,a,Firefox,Mobile,0
IDuRjNzer,2017-01-20 10:42:26,6364283,631376,1678,76522512,d,Edge,Tablet,0
IDjQ8LXRl,2017-01-12 18:19:30,8917430,272033,1678,29916445,d,InternetExplorer,Desktop,1
IDSeWVPWc,2017-01-11 15:25:39,557864,604034,1678,14954287,e,Mozilla,Desktop,0
IDiYMlr4E,2017-01-12 17:30:27,,769511,1678,95400336,a,Edge,Tablet,0
IDic4GtQB,2017-01-19 15:27:39,9879042,631376,1678,76522512,d,Edge,Tablet,0
IDLPLxMOg,2017-01-20 17:10:24,2780088,910164,1678,14334527,a,Firefox,Mobile,0
IDIYmYdS8,2017-01-14 08:17:18,6877395,638700,1678,76464134,b,Edge,Tablet,0
IDZMy6JKb,2017-01-15 21:37:53,6462226,824525,1678,62201833,b,Mozilla,Desktop,0
IDnyJBZOD,2017-01-11 16:38:55,2174195,918632,1678,96142930,b,Edge,,0
IDdKLUSyF,2017-01-15 17:37:03,2434576,668779,1678,22889981,b,Firefox,Mobile,0
IDljhXdPI,2017-01-16 14:40:53,6224079,154523,1678,22889981,b,Mozilla,Desktop,0
IDnjdjWpV,2017-01-19 13:54:45,6144918,631376,1678,76522512,d,Mozilla,Desktop,0
IDOQagh6k,2017-01-10 15:20:18,8266747,218895,1678,7864011,e,Edge,Tablet,0
IDrQMAU13,2017-01-10 16:59:20,2621635,66504,1678,36110244,b,Firefox,Mobile,0
IDcpYkk9B,2017-01-17 15:39:26,6201687,863056,1678,35930802,b,Mozilla,Desktop,0
IDAO9YdV9,2017-01-13 14:24:52,6093000,140274,1678,29916445,a,Mozilla Firefox,Desktop,0
IDVK3V3il,2017-01-16 09:14:32,,1997,1678,93157824,d,Edge,Tablet,0
IDY0DIMno,2017-01-17 14:50:51,970630,99060,1678,46683942,a,,Desktop,0
IDK6Y9AKR,2017-01-11 14:05:43,,371823,1678,66540594,e,Safari,,0
IDkDoRFxy,2017-01-13 10:08:15,2033026,598017,1678,91553313,f,Edge,Tablet,0
ID4j7kTRs,2017-01-20 10:01:46,9248934,334519,1678,76464134,b,Edge,Tablet,0
IDpNOatT3,2017-01-20 11:38:06,3118510,99008,1678,48626108,a,Edge,Tablet,0
IDd35COVU,2017-01-12 09:49:09,6158632,116255,1678,76464134,a,Chrome,Desktop,0
IDdaUmaQx,2017-01-11 19:09:51,9478667,177389,1678,52437512,a,InternetExplorer,,0
IDND8w3my,2017-01-13 17:58:17,4830561,631376,1678,76522512,b,Firefox,Mobile,0
IDlFgar7t,2017-01-12 12:56:14,7422362,273733,1678,87903766,f,,Mobile,0
IDeZDkQgZ,2017-01-10 17:47:37,269312,1997,1678,93157824,b,Mozilla,Desktop,0
IDl08GIQs,2017-01-11 15:07:34,661325,302498,1678,48626108,b,Firefox,Mobile,0
IDiqZnH8D,2017-01-20 14:07:40,8077591,408630,1678,78625569,b,Edge,Tablet,0
IDqwmTb6R,2017-01-12 18:43:56,4096592,146879,1678,63970917,b,Mozilla Firefox,Desktop,0
ID69f6WQl,2017-01-18 13:45:46,3399321,161772,1678,52437512,b,Edge,Tablet,0
IDjSKY8wX,2017-01-13 15:27:27,7566644,910164,1678,14334527,f,Edge,Tablet,0
IDCJBM0YD,2017-01-20 17:05:12,7474653,241208,1678,66201904,b,Mozilla,Desktop,0
ID5vnYRaP,2017-01-12 11:00:45,6932953,701153,1678,96631444,a,Edge,Tablet,0
IDTYijB6Y,2017-01-19 08:02:57,9588380,964599,1678,73017084,c,Edge,Tablet,0
ID0tiP4of,2017-01-18 17:34:33,,638700,1678,76464134,b,Mozilla Firefox,Desktop,0
IDxLvkQoN,2017-01-11 19:47:57,5552418,574713,1678,95302954,b,Edge,,0
IDiwGUFQr,2017-01-17 10:55:18,7844654,631376,1678,76522512,b,Edge,Tablet,0
ID9VlhPwG,2017-01-10 18:46:45,264514,964599,1678,73017084,e,InternetExplorer,Desktop,0
ID6RBYWZP,2017-01-11 18:17:32,3833866,875868,1678,20301556,a,Firefox,Mobile,0
IDVixziOr,2017-01-12 13:19:37,7872455,467870,1678,93157824,b,Safari,Tablet,0
IDeDtv9CT,2017-01-18 13:14:06,3531143,631376,1678,76522512,b,Edge,Tablet,0
IDaVrDF9D,2017-01-17 15:26:49,2249132,145567,1678,28300713,b,Mozilla Firefox,Desktop,0
IDZO0rOnR,2017-01-16 11:44:01,8151528,885454,1678,93157824,a,Firefox,Mobile,0
IDKioRpNC,2017-01-17 14:55:04,6453958,297919,1678,40193354,c,InternetExplorer,Desktop,1
IDOuB2DIS,2017-01-10 09:01:36,,687053,1678,83172146,f,Firefox,Mobile,0
IDhyOJ1ia,2017-01-14 15:28:16,,228670,1678,53807073,b,InternetExplorer,Desktop,0
ID0A1YsFB,2017-01-15 10:57:39,8964125,906099,1678,76464134,a,Internet Explorer,Tablet,0
IDBzbDTVn,2017-01-20 11:33:00,7656473,979185,1678,74868704,f,Mozilla Firefox,,0
IDPCL1E22,2017-01-17 09:45:20,7154015,812989,1678,39429607,b,Edge,Tablet,0
IDLCAFoXA,2017-01-20 16:05:46,9129600,364317,1678,34444153,b,Edge,Tablet,0
IDcY5O7Kl,2017-01-20 16:06:53,3908270,386917,1678,7864011,c,Firefox,Mobile,0
IDH3e6rAR,2017-01-19 08:35:18,2714404,282561,1678,91553313,b,Edge,Tablet,0
IDZWeiP8H,2017-01-18 15:55:49,,565291,1678,46683942,b,,Desktop,0
IDA0Vyd9p,2017-01-17 15:25:39,,192501,1678,76522512,f,Firefox,Mobile,0
IDjYttseK,2017-01-14 10:48:57,9103035,387282,1678,29916445,b,Edge,Tablet,0
IDZUSEEBn,2017-01-12 15:00:04,4331083,546826,1678,76464134,a,Mozilla Firefox,Desktop,0
IDHjIEg3w,2017-01-14 09:38:03,6131532,713607,1678,78406516,f,Mozilla,Desktop,0
IDscWMuOk,2017-01-12 14:37:53,4828931,93248,1678,260443,e,Google Chrome,,0
ID91eXSG2,2017-01-17 14:38:05,4379735,208705,1678,78674864,a,Edge,,0
IDwXSsj44,2017-01-11 11:15:25,7646228,492348,1678,20301556,a,Edge,Tablet,0
ID3vHFkNK,2017-01-14 15:34:40,1890083,177014,1678,29891834,f,Mozilla Firefox,Desktop,0
ID46wfAnG,2017-01-18 09:25:55,7040110,114198,1678,76464134,e,InternetExplorer,Desktop,1
IDmpdftCF,2017-01-13 14:48:21,5372894,3480,1678,67290861,b,Edge,Tablet,0
IDYu1ldfN,2017-01-17 13:57:49,6357104,280588,1678,91553313,c,Firefox,Mobile,0
IDM2Ge4qS,2017-01-12 07:43:33,6061093,387980,1678,86362896,b,Mozilla Firefox,Desktop,0
IDS3xLzaR,2017-01-16 08:01:40,8964125,471595,1678,76464134,a,Edge,Tablet,0
ID1krZ8wY,2017-01-10 18:33:47,3170869,290272,1678,89557780,a,Mozilla Firefox,Desktop,0
IDQFgxCPq,2017-01-20 08:59:36,3916108,631376,1678,76522512,a,InternetExplorer,Desktop,1
ID11hniX7,2017-01-16 02:12:52,2024373,103586,1678,95400336,a,Edge,Tablet,0
IDSj6d5ei,2017-01-13 11:38:25,7133966,613470,1678,29916445,b,InternetExplorer,,0
IDyoF01Nw,2017-01-17 12:20:31,,62823,1678,76464134,e,Edge,Tablet,0
IDIJr4QLM,2017-01-14 16:18:56,5891821,13789,1678,73017084,d,Edge,Tablet,0
IDIk06sRT,2017-01-11 16:18:19,,111269,1678,91584307,a,Firefox,Mobile,0
IDr3GZxPQ,2017-01-18 17:15:11,2674001,280392,1678,86362896,b,Edge,Tablet,0
ID3PipFVr,2017-01-20 15:04:11,3951761,296119,1678,93157824,b,Mozilla Firefox,Desktop,0
IDWYqsPiw,2017-01-17 09:18:58,5503389,155925,1678,24584966,b,Mozilla,Desktop,0
IDxAeG6HY,2017-01-12 17:32:40,7871127,464976,1678,56546102,a,Firefox,Mobile,0
IDbUl0Lja,2017-01-16 09:23:40,1950289,927451,1678,93157824,b,Edge,Tablet,0
ID36iHuHF,2017-01-16 16:00:54,7454566,99472,1678,30397410,b,Mozilla,Desktop,0
IDCd3xBZV,2017-01-16 11:41:39,4653091,631376,1678,76522512,b,Edge,Tablet,0
IDqhMw1u8,2017-01-12 17:24:57,5817816,31111,1678,78674864,b,Edge,Tablet,0
IDVuJIUC4,2017-01-20 15:27:24,6298008,598017,1678,91553313,a,Firefox,Mobile,0
IDri6Oy0y,2017-01-14 12:37:41,9795582,910164,1678,14334527,e,Firefox,Mobile,0
IDjG0co76,2017-01-13 10:04:41,,277299,1678,93157824,b,Firefox,Mobile,0
IDOvGsLna,2017-01-15 13:28:17,6446213,164917,1678,66201904,b,Edge,Tablet,0
IDkdZRG1j,2017-01-11 14:29:32,5794517,676619,1678,18380926,e,Edge,,0
IDJa3HdH5,2017-01-20 10:23:05,4111613,492794,1678,93157824,b,InternetExplorer,,0
IDaArvaQG,2017-01-11 11:52:06,140844,598017,1678,91553313,c,Firefox,Mobile,0
IDCEgASQ0,2017-01-13 07:52:13,7757772,919236,1678,73725102,b,InternetExplorer,Desktop,0
IDWWVb1Nu,2017-01-20 01:35:59,2351112,626966,1678,46683942,d,Google Chrome,Mobile,1
IDFdsbQ0Z,2017-01-20 07:59:45,2508681,631376,1678,76522512,b,Edge,Tablet,0
IDjVmf7Pc,2017-01-20 10:59:04,189090,145818,1678,76522512,e,Mozilla Firefox,Desktop,0
IDzqWZeHf,2017-01-20 17:58:13,528831,631376,1678,76522512,a,Edge,Tablet,0
IDWA5ui6Y,2017-01-13 09:27:21,3573189,39464,1678,76464134,b,Firefox,Mobile,0
ID9bo6VgN,2017-01-16 11:44:42,7472144,103586,1678,95400336,e,Mozilla Firefox,Desktop,0
IDPKIwHsZ,2017-01-10 18:49:18,61911,242338,1678,53807073,b,Edge,Tablet,0
ID3JYQrWa,2017-01-12 05:25:05,,894628,1678,73725102,a,Firefox,Mobile,0
ID2i1l9V5,2017-01-13 13:18:30,5287560,722867,1678,93157824,b,Firefox,Mobile,0
IDALyQ783,2017-01-20 07:29:25,6510239,972087,1678,19602207,d,Firefox,Mobile,0
ID0CiDBZ7,2017-01-17 15:07:52,3474751,664852,1678,95302954,c,Edge,,0
IDoNQYbUp,2017-01-12 16:10:59,1049799,100345,1678,29916445,a,Edge,Tablet,0
IDPG1KiaK,2017-01-17 15:23:55,2729681,830857,1678,78406516,a,Mozilla Firefox,Desktop,0
IDaYWDPZy,2017-01-15 12:37:04,7934812,8190,1678,78406516,a,Firefox,Mobile,0
IDYwqjAwh,2017-01-15 15:38:18,4681097,454444,1678,260443,a,InternetExplorer,Desktop,0
ID8WzxJW2,2017-01-14 15:27:00,2775,631376,1678,76522512,b,Chrome,Desktop,0
IDpfxW3lt,2017-01-20 07:06:42,4094202,979185,1678,74868704,a,Edge,Tablet,0
IDbPvHMUq,2017-01-17 14:16:48,700893,347273,1678,63970917,b,Firefox,,0
IDlYe299C,2017-01-15 14:58:34,9222513,656708,1678,91553313,b,Firefox,Mobile,0
IDhMB8Dpk,2017-01-16 13:41:46,2572381,904683,1678,62201833,b,Internet Explorer,Tablet,0
IDyLObnsN,2017-01-12 11:22:58,,759560,1678,49365764,e,Opera,Mobile,0
IDspphEvl,2017-01-16 17:56:30,2275131,822020,1678,46683942,a,Firefox,Mobile,0
IDQAEflbT,2017-01-20 08:15:01,2832677,910164,1678,14334527,b,Google Chrome,Mobile,0
IDo3wtWir,2017-01-15 14:56:15,3998456,638700,1678,76464134,b,Edge,Tablet,0
IDTeh7bj8,2017-01-17 16:01:13,3372588,580503,1678,89365695,e,Firefox,Mobile,0
ID8mjv1TN,2017-01-14 15:15:59,,910164,1678,14334527,a,Edge,Tablet,0
ID1rhBfeE,2017-01-20 16:36:38,6951266,173674,1678,96142930,b,Firefox,Mobile,0
IDAd58KlB,2017-01-19 17:13:35,286740,24092,1678,22889981,b,Edge,Tablet,0
IDwVHkcwl,2017-01-18 11:15:22,4031514,465086,1678,73017084,b,Mozilla,Desktop,0
ID7824kWc,2017-01-20 11:42:43,2294300,568211,1678,45860916,c,InternetExplorer,Desktop,1
ID6jlMU8T,2017-01-15 15:24:38,7117640,750741,1678,9254372,b,Firefox,Mobile,0
IDScOwMVk,2017-01-11 10:03:03,8549287,418192,1678,37616751,b,Mozilla Firefox,Desktop,0
IDBKkK244,2017-01-11 08:42:00,8964125,906099,1678,76464134,b,Mozilla Firefox,Desktop,0
IDhVCLDkJ,2017-01-13 16:16:58,4829050,514002,1678,9254372,e,Firefox,Mobile,0
ID2C4uwoC,2017-01-19 15:46:14,8912255,391966,1678,19602207,f,InternetExplorer,Desktop,0
IDvy52OYR,2017-01-16 02:12:52,2024373,116255,1678,76464134,f,Mozilla,Desktop,0
ID3Qs4Nyy,2017-01-18 10:59:19,7040110,740728,1678,76464134,c,Firefox,Mobile,0
IDaaEb54b,2017-01-12 16:08:48,4669520,598017,1678,91553313,e,Edge,Tablet,0
ID2txhQoD,2017-01-17 17:26:48,4653091,279103,1678,43526789,b,Edge,Tablet,0
IDElx0y9L,2017-01-20 17:49:13,9811286,127341,1678,96142930,a,Chrome,Desktop,0
IDcO5okl8,2017-01-12 15:05:18,,419463,1678,32912111,b,Edge,Tablet,0
IDroQtHy8,2017-01-10 09:20:36,6460896,88963,1678,43526789,b,Edge,Tablet,0
IDiLJuxYy,2017-01-13 11:38:01,3814850,19604,1678,28553354,b,InternetExplorer,Desktop,0
IDdfhMIfC,2017-01-13 15:43:31,5941697,513809,1678,29916445,a,Firefox,,0
IDe8thI5E,2017-01-20 09:21:28,8456229,814884,1678,76900293,a,,Mobile,0
IDLJx5y8V,2017-01-15 14:56:34,3998456,910164,1678,14334527,e,Google Chrome,Mobile,1
IDYeJNlRw,2017-01-10 10:27:29,9970556,653683,1678,260443,b,InternetExplorer,Desktop,0
IDySbpHhy,2017-01-11 12:37:01,6107176,718629,1678,40193354,e,IE,Mobile,0
IDBELGsk2,2017-01-14 15:58:51,6549428,47148,1678,7864011,b,Edge,Tablet,0
ID2OSqZ8a,2017-01-18 17:09:47,3012729,631376,1678,76522512,a,Mozilla,Desktop,0
IDGisrsdT,2017-01-12 17:26:09,,829933,1678,76464134,f,Chrome,Desktop,0
ID5RkzFsL,2017-01-18 15:21:42,2654557,57435,1678,61940782,b,Google Chrome,Mobile,0
ID49afvNF,2017-01-18 17:40:54,9138375,968769,1678,54484162,b,IE,,0
IDxf0uFx1,2017-01-20 02:04:21,,631376,1678,76522512,b,Mozilla,Desktop,0
IDe7L5UBp,2017-01-15 12:48:05,5437118,333154,1678,20116446,b,Edge,Tablet,0
IDsKAVKSN,2017-01-14 13:37:22,2663498,116255,1678,76464134,a,IE,Mobile,0
IDwzCFG8P,2017-01-14 15:20:27,7324826,631376,1678,76522512,b,Mozilla Firefox,,0
IDChLnn5T,2017-01-18 08:57:33,4644399,682862,1678,47924513,a,Edge,Tablet,0
IDTKib6Mq,2017-01-16 11:44:26,7472144,103586,1678,95400336,b,Mozilla,,0
IDPSrw6In,2017-01-17 11:36:30,4616259,329067,1678,93157824,b,Mozilla,Desktop,0
IDapokb3i,2017-01-17 12:50:48,3270397,583681,1678,76522512,b,Chrome,Desktop,0
ID0hRci1a,2017-01-16 06:06:03,4836001,318276,1678,63970917,b,Edge,Tablet,0
ID6H4VM4M,2017-01-13 12:49:29,7811819,382308,1678,93157824,a,Mozilla,Desktop,0
IDSC7wQ43,2017-01-11 17:41:19,4066703,553507,1678,45860916,a,Firefox,Mobile,0
IDIpEzZyV,2017-01-17 09:46:46,7608810,131466,1678,29916445,b,Firefox,Mobile,0
IDpHrkOor,2017-01-14 10:36:16,9282325,768488,1678,76464134,f,Opera,Mobile,0
IDh8uCoEb,2017-01-16 09:52:43,9721055,910164,1678,14334527,f,Google Chrome,Mobile,0
ID8XnLeyo,2017-01-20 17:58:07,335866,207620,1678,78406516,b,Chrome,Desktop,0
ID8QxtBaO,2017-01-17 12:01:11,9492849,633940,1678,29916445,a,,Desktop,0
IDgPILKPS,2017-01-20 17:32:20,,598017,1678,91553313,f,Firefox,Mobile,0
ID1Ijd1Ro,2017-01-10 13:59:30,4293486,808055,1678,93157824,b,Edge,Tablet,0
IDhFqfilC,2017-01-13 08:04:25,7854010,588853,1678,7122654,e,Chrome,Desktop,0
IDuqvknPB,2017-01-13 13:50:28,2945757,278385,1678,14954287,d,Edge,Tablet,0
IDJTqO1t8,2017-01-18 13:04:11,,631376,1678,76522512,b,Edge,Tablet,0
ID0mijjBa,2017-01-14 11:27:53,2793026,93898,1678,76464134,b,Firefox,Mobile,0
IDBwKmZ1p,2017-01-14 14:39:53,8428279,647598,1678,29916445,b,Edge,Tablet,0
IDDyHEsdW,2017-01-16 14:04:36,2201613,631376,1678,76522512,a,Firefox,,0
IDzunvSna,2017-01-19 00:54:22,917861,998105,1678,78625569,a,IE,,0
IDz3Dzmk9,2017-01-15 11:46:57,2879163,776633,1678,70239921,a,Internet Explorer,Tablet,0
IDCje1dM4,2017-01-18 12:43:06,5324601,67654,1678,91553313,e,Edge,Tablet,0
IDYvBwsJQ,2017-01-14 09:03:47,,639920,1678,76464134,b,Firefox,Mobile,0
IDiNRvQIZ,2017-01-13 12:13:03,3149680,910164,1678,14334527,a,Chrome,Desktop,0
IDMo5CEdO,2017-01-10 16:37:50,1493110,487453,1678,28553354,f,Edge,Tablet,0
IDZBHm5Dp,2017-01-20 12:55:07,8010817,631376,1678,76522512,b,Mozilla Firefox,Desktop,0
ID6a07px2,2017-01-13 14:42:04,3225248,590749,1678,22889981,a,Firefox,Mobile,0
IDZhNna22,2017-01-13 14:06:49,3821980,353216,1678,74363610,b,,Desktop,0
IDN4sc2pq,2017-01-13 17:32:46,8786319,508813,1678,29681104,f,Edge,Tablet,0
IDvZGbN5C,2017-01-15 14:59:01,4847304,742795,1678,93157824,b,Google Chrome,Mobile,0
IDTqvUyL1,2017-01-19 09:43:23,8964125,478636,1678,76464134,c,Edge,Tablet,0
IDm0cvomj,2017-01-20 06:07:23,,832638,1678,89408393,b,Firefox,Mobile,0
IDnK3avLJ,2017-01-11 10:19:58,1049559,234196,1678,29916445,b,Edge,,0
IDXxXnLCC,2017-01-12 13:23:56,7872455,744316,1678,29590325,b,IE,Mobile,0
IDPwcZGbG,2017-01-19 15:49:06,596387,631376,1678,76522512,b,Edge,Tablet,0
IDqq494AI,2017-01-14 14:38:02,4612576,631376,1678,76522512,b,Mozilla Firefox,Desktop,0
IDf8DGsHV,2017-01-18 08:27:25,7094515,397276,1678,93157824,b,Mozilla,,0
